timestamp, angleDeg, distance
46.54915, 220, 10
46.54915, 230, 10
46.54915, 240, 10
46.54915, 250, 10
46.54915, 260, 10
46.54915, 270, 10
46.54915, 280, 10
46.54915, 290, 10
46.54915, 300, 10
46.54915, 310, 10
46.54915, 320, 10
46.54915, 330, 10
46.54915, 340, 10
46.54915, 350, 10
47.04972, 0, 10
47.04972, 10, 10
47.04972, 20, 10
47.04972, 30, 10
47.04972, 40, 10
47.04972, 50, 10
47.04972, 60, 10
47.04972, 70, 10
47.04972, 80, 10
47.04972, 90, 10
47.04972, 100, 10
47.04972, 110, 10
47.04972, 120, 10
47.04972, 130, 10
47.04972, 140, 10
47.04972, 150, 10
47.04972, 160, 10
47.04972, 170, 10
47.04972, 180, 10
47.04972, 190, 10
47.04972, 200, 10
47.04972, 210, 10
47.04972, 220, 10
47.04972, 230, 10
47.04972, 240, 10
47.04972, 250, 10
47.04972, 260, 10
47.04972, 270, 10
47.04972, 280, 10
47.04972, 290, 10
47.04972, 300, 10
47.04972, 310, 10
47.04972, 320, 10
47.04972, 330, 10
47.04972, 340, 10
47.04972, 350, 10
47.55099, 0, 10
47.55099, 10, 10
47.55099, 20, 10
47.55099, 30, 10
47.55099, 40, 10
47.55099, 50, 10
47.55099, 60, 10
47.55099, 70, 10
47.55099, 80, 10
47.55099, 90, 10
47.55099, 100, 10
47.55099, 110, 10
47.55099, 120, 10
47.55099, 130, 10
47.55099, 140, 10
47.55099, 150, 10
47.55099, 160, 10
47.55099, 170, 10
47.55099, 180, 10
47.55099, 190, 10
47.55099, 200, 10
47.55099, 210, 10
47.55099, 220, 10
47.55099, 230, 10
47.55099, 240, 10
47.55099, 250, 10
47.55099, 260, 10
47.55099, 270, 10
47.55099, 280, 10
47.55099, 290, 10
47.55099, 300, 10
47.55099, 310, 10
47.55099, 320, 10
47.55099, 330, 10
47.55099, 340, 10
47.55099, 350, 10
48.05106, 0, 10
48.05106, 10, 10
48.05106, 20, 10
48.05106, 30, 10
48.05106, 40, 10
48.05106, 50, 10
48.05106, 60, 10
48.05106, 70, 10
48.05106, 80, 10
48.05106, 90, 10
48.05106, 100, 10
48.05106, 110, 10
48.05106, 120, 10
48.05106, 130, 10
48.05106, 140, 10
48.05106, 150, 10
48.05106, 160, 10
48.05106, 170, 10
48.05106, 180, 10
48.05106, 190, 10
48.05106, 200, 10
48.05106, 210, 10
48.05106, 220, 10
48.05106, 230, 10
48.05106, 240, 10
48.05106, 250, 10
48.05106, 260, 10
48.05106, 270, 10
48.05106, 280, 10
48.05106, 290, 10
48.05106, 300, 10
48.05106, 310, 10
48.05106, 320, 10
48.05106, 330, 10
48.05106, 340, 10
48.05106, 350, 10
48.55181, 0, 10
48.55181, 10, 10
48.55181, 20, 10
48.55181, 30, 10
48.55181, 40, 10
48.55181, 50, 10
48.55181, 60, 10
48.55181, 70, 10
48.55181, 80, 10
48.55181, 90, 10
48.55181, 100, 10
48.55181, 110, 10
48.55181, 120, 10
48.55181, 130, 10
48.55181, 140, 10
48.55181, 150, 10
48.55181, 160, 10
48.55181, 170, 10
48.55181, 180, 10
48.55181, 190, 10
48.55181, 200, 10
48.55181, 210, 10
48.55181, 220, 10
48.55181, 230, 10
48.55181, 240, 10
48.55181, 250, 10
48.55181, 260, 10
48.55181, 270, 10
48.55181, 280, 10
48.55181, 290, 10
48.55181, 300, 10
48.55181, 310, 10
48.55181, 320, 10
48.55181, 330, 10
48.55181, 340, 10
48.55181, 350, 10
49.05275, 0, 10
49.05275, 10, 10
49.05275, 20, 10
49.05275, 30, 10
49.05275, 40, 10
49.05275, 50, 10
49.05275, 60, 10
49.05275, 70, 10
49.05275, 80, 10
49.05275, 90, 10
49.05275, 100, 10
49.05275, 110, 10
49.05275, 120, 10
49.05275, 130, 10
49.05275, 140, 10
49.05275, 150, 10
49.05275, 160, 10
49.05275, 170, 10
49.05275, 180, 10
49.05275, 190, 10
49.05275, 200, 10
49.05275, 210, 10
49.05275, 220, 10
49.05275, 230, 10
49.05275, 240, 10
49.05275, 250, 10
49.05275, 260, 10
49.05275, 270, 10
49.05275, 280, 10
49.05275, 290, 10
49.05275, 300, 10
49.05275, 310, 10
49.05275, 320, 10
49.05275, 330, 10
49.05275, 340, 10
49.05275, 350, 10
49.55397, 0, 10
49.55397, 10, 10
49.55397, 20, 10
49.55397, 30, 10
49.55397, 40, 10
49.55397, 50, 10
49.55397, 60, 10
49.55397, 70, 10
49.55397, 80, 10
49.55397, 90, 10
49.55397, 100, 10
49.55397, 110, 10
49.55397, 120, 10
49.55397, 130, 10
49.55397, 140, 10
49.55397, 150, 10
49.55397, 160, 10
49.55397, 170, 10
49.55397, 180, 10
49.55397, 190, 10
49.55397, 200, 10
49.55397, 210, 10
49.55397, 220, 10
49.55397, 230, 10
49.55397, 240, 10
49.55397, 250, 10
49.55397, 260, 10
49.55397, 270, 10
49.55397, 280, 10
49.55397, 290, 10
49.55397, 300, 10
49.55397, 310, 10
49.55397, 320, 10
49.55397, 330, 10
49.55397, 340, 10
49.55397, 350, 10
50.05462, 0, 10
50.05462, 10, 10
50.05462, 20, 10
50.05462, 30, 10
50.05462, 40, 10
50.05462, 50, 10
50.05462, 60, 10
50.05462, 70, 10
50.05462, 80, 10
50.05462, 90, 10
50.05462, 100, 10
50.05462, 110, 10
50.05462, 120, 10
50.05462, 130, 10
50.05462, 140, 10
50.05462, 150, 10
50.05462, 160, 10
50.05462, 170, 10
50.05462, 180, 10
50.05462, 190, 10
50.05462, 200, 10
50.05462, 210, 10
50.05462, 220, 10
50.05462, 230, 10
50.05462, 240, 10
50.05462, 250, 10
50.05462, 260, 10
50.05462, 270, 10
50.05462, 280, 10
50.05462, 290, 10
50.05462, 300, 10
50.05462, 310, 10
50.05462, 320, 10
50.05462, 330, 10
50.05462, 340, 10
50.05462, 350, 10
50.55574, 0, 10
50.55574, 10, 10
50.55574, 20, 10
50.55574, 30, 10
50.55574, 40, 10
50.55574, 50, 10
50.55574, 60, 10
50.55574, 70, 10
50.55574, 80, 10
50.55574, 90, 10
50.55574, 100, 10
50.55574, 110, 10
50.55574, 120, 10
50.55574, 130, 10
50.55574, 140, 10
50.55574, 150, 10
50.55574, 160, 10
50.55574, 170, 10
50.55574, 180, 10
50.55574, 190, 10
50.55574, 200, 10
50.55574, 210, 10
50.55574, 220, 10
50.55574, 230, 10
50.55574, 240, 10
50.55574, 250, 10
50.55574, 260, 10
50.55574, 270, 10
50.55574, 280, 10
50.55574, 290, 10
50.55574, 300, 10
50.55574, 310, 10
50.55574, 320, 10
50.55574, 330, 10
50.55574, 340, 10
50.55574, 350, 10
51.05596, 0, 10
51.05596, 10, 10
51.05596, 20, 10
51.05596, 30, 10
51.05596, 40, 10
51.05596, 50, 10
51.05596, 60, 10
51.05596, 70, 10
51.05596, 80, 10
51.05596, 90, 10
51.05596, 100, 10
51.05596, 110, 10
51.05596, 120, 10
51.05596, 130, 10
51.05596, 140, 10
51.05596, 150, 10
51.05596, 160, 10
51.05596, 170, 10
51.05596, 180, 10
51.05596, 190, 10
51.05596, 200, 10
51.05596, 210, 10
51.05596, 220, 10
51.05596, 230, 10
51.05596, 240, 10
51.05596, 250, 10
51.05596, 260, 10
51.05596, 270, 10
51.05596, 280, 10
51.05596, 290, 10
51.05596, 300, 10
51.05596, 310, 10
51.05596, 320, 10
51.05596, 330, 10
51.05596, 340, 10
51.05596, 350, 10
51.55667, 0, 10
51.55667, 10, 10
51.55667, 20, 10
51.55667, 30, 10
51.55667, 40, 10
51.55667, 50, 10
51.55667, 60, 10
51.55667, 70, 10
51.55667, 80, 10
51.55667, 90, 10
51.55667, 100, 10
51.55667, 110, 10
51.55667, 120, 10
51.55667, 130, 10
51.55667, 140, 10
51.55667, 150, 10
51.55667, 160, 10
51.55667, 170, 10
51.55667, 180, 10
51.55667, 190, 10
51.55667, 200, 10
51.55667, 210, 10
51.55667, 220, 10
51.55667, 230, 10
51.55667, 240, 10
51.55667, 250, 10
51.55667, 260, 10
51.55667, 270, 10
51.55667, 280, 10
51.55667, 290, 10
51.55667, 300, 10
51.55667, 310, 10
51.55667, 320, 10
51.55667, 330, 10
51.55667, 340, 10
51.55667, 350, 10
52.0571, 0, 10
52.0571, 10, 10
52.0571, 20, 10
52.0571, 30, 10
52.0571, 40, 10
52.0571, 50, 10
52.0571, 60, 10
52.0571, 70, 10
52.0571, 80, 10
52.0571, 90, 10
52.0571, 100, 10
52.0571, 110, 10
52.0571, 120, 10
52.0571, 130, 10
52.0571, 140, 10
52.0571, 150, 10
52.0571, 160, 10
52.0571, 170, 10
52.0571, 180, 10
52.0571, 190, 10
52.0571, 200, 10
52.0571, 210, 10
52.0571, 220, 10
52.0571, 230, 10
52.0571, 240, 10
52.0571, 250, 10
52.0571, 260, 10
52.0571, 270, 10
52.0571, 280, 10
52.0571, 290, 10
52.0571, 300, 10
52.0571, 310, 10
52.0571, 320, 10
52.0571, 330, 10
52.0571, 340, 10
52.0571, 350, 10
52.55748, 0, 10
52.55748, 10, 10
52.55748, 20, 10
52.55748, 30, 10
52.55748, 40, 10
52.55748, 50, 10
52.55748, 60, 10
52.55748, 70, 10
52.55748, 80, 10
52.55748, 90, 10
52.55748, 100, 10
52.55748, 110, 10
52.55748, 120, 10
52.55748, 130, 10
52.55748, 140, 10
52.55748, 150, 10
52.55748, 160, 10
52.55748, 170, 10
52.55748, 180, 10
52.55748, 190, 10
52.55748, 200, 10
52.55748, 210, 10
52.55748, 220, 10
52.55748, 230, 10
52.55748, 240, 10
52.55748, 250, 10
52.55748, 260, 10
52.55748, 270, 10
52.55748, 280, 10
52.55748, 290, 10
52.55748, 300, 10
52.55748, 310, 10
52.55748, 320, 10
52.55748, 330, 10
52.55748, 340, 10
52.55748, 350, 10
53.05849, 0, 10
53.05849, 10, 10
53.05849, 20, 10
53.05849, 30, 10
53.05849, 40, 10
53.05849, 50, 10
53.05849, 60, 10
53.05849, 70, 10
53.05849, 80, 10
53.05849, 90, 10
53.05849, 100, 10
53.05849, 110, 10
53.05849, 120, 10
53.05849, 130, 10
53.05849, 140, 10
53.05849, 150, 10
53.05849, 160, 10
53.05849, 170, 10
53.05849, 180, 10
53.05849, 190, 10
53.05849, 200, 10
53.05849, 210, 10
53.05849, 220, 10
53.05849, 230, 10
53.05849, 240, 10
53.05849, 250, 10
53.05849, 260, 10
53.05849, 270, 10
53.05849, 280, 10
53.05849, 290, 10
53.05849, 300, 10
53.05849, 310, 10
53.05849, 320, 10
53.05849, 330, 10
53.05849, 340, 10
53.05849, 350, 10
53.55902, 0, 10
53.55902, 10, 10
53.55902, 20, 10
53.55902, 30, 10
53.55902, 40, 10
53.55902, 50, 10
53.55902, 60, 10
53.55902, 70, 10
53.55902, 80, 10
53.55902, 90, 10
53.55902, 100, 10
53.55902, 110, 10
53.55902, 120, 10
53.55902, 130, 10
53.55902, 140, 10
53.55902, 150, 10
53.55902, 160, 10
53.55902, 170, 10
53.55902, 180, 10
53.55902, 190, 10
53.55902, 200, 10
53.55902, 210, 10
53.55902, 220, 10
53.55902, 230, 10
53.55902, 240, 10
53.55902, 250, 10
53.55902, 260, 10
53.55902, 270, 10
53.55902, 280, 10
53.55902, 290, 10
53.55902, 300, 10
53.55902, 310, 10
53.55902, 320, 10
53.55902, 330, 10
53.55902, 340, 10
53.55902, 350, 10
54.05998, 0, 10
54.05998, 10, 10
54.05998, 20, 10
54.05998, 30, 10
54.05998, 40, 10
54.05998, 50, 10
54.05998, 60, 10
54.05998, 70, 10
54.05998, 80, 10
54.05998, 90, 10
54.05998, 100, 10
54.05998, 110, 10
54.05998, 120, 10
54.05998, 130, 10
54.05998, 140, 10
54.05998, 150, 10
54.05998, 160, 10
54.05998, 170, 10
54.05998, 180, 10
54.05998, 190, 10
54.05998, 200, 10
54.05998, 210, 10
54.05998, 220, 10
54.05998, 230, 10
54.05998, 240, 10
54.05998, 250, 10
54.05998, 260, 10
54.05998, 270, 10
54.05998, 280, 10
54.05998, 290, 10
54.05998, 300, 10
54.05998, 310, 10
54.05998, 320, 10
54.05998, 330, 10
54.05998, 340, 10
54.05998, 350, 10
54.56081, 0, 10
54.56081, 10, 10
54.56081, 20, 10
54.56081, 30, 10
54.56081, 40, 10
54.56081, 50, 10
54.56081, 60, 10
54.56081, 70, 10
54.56081, 80, 10
54.56081, 90, 10
54.56081, 100, 10
54.56081, 110, 10
54.56081, 120, 10
54.56081, 130, 10
54.56081, 140, 10
54.56081, 150, 10
54.56081, 160, 10
54.56081, 170, 10
54.56081, 180, 10
54.56081, 190, 10
54.56081, 200, 10
54.56081, 210, 10
54.56081, 220, 10
54.56081, 230, 10
54.56081, 240, 10
54.56081, 250, 10
54.56081, 260, 10
54.56081, 270, 10
54.56081, 280, 10
54.56081, 290, 10
54.56081, 300, 10
54.56081, 310, 10
54.56081, 320, 10
54.56081, 330, 10
54.56081, 340, 10
54.56081, 350, 10
55.06224, 0, 10
55.06224, 10, 10
55.06224, 20, 10
55.06224, 30, 10
55.06224, 40, 10
55.06224, 50, 10
55.06224, 60, 10
55.06224, 70, 10
55.06224, 80, 10
55.06224, 90, 10
55.06224, 100, 10
55.06224, 110, 10
55.06224, 120, 10
55.06224, 130, 10
55.06224, 140, 10
55.06224, 150, 10
55.06224, 160, 10
55.06224, 170, 10
55.06224, 180, 10
55.06224, 190, 10
55.06224, 200, 10
55.06224, 210, 10
55.06224, 220, 10
55.06224, 230, 10
55.06224, 240, 10
55.06224, 250, 10
55.06224, 260, 10
55.06224, 270, 10
55.06224, 280, 10
55.06224, 290, 10
55.06224, 300, 10
55.06224, 310, 10
55.06224, 320, 10
55.06224, 330, 10
55.06224, 340, 10
55.06224, 350, 10
55.56306, 0, 10
55.56306, 10, 10
55.56306, 20, 10
55.56306, 30, 10
55.56306, 40, 10
55.56306, 50, 10
55.56306, 60, 10
55.56306, 70, 10
55.56306, 80, 10
55.56306, 90, 10
55.56306, 100, 10
55.56306, 110, 10
55.56306, 120, 10
55.56306, 130, 10
55.56306, 140, 10
55.56306, 150, 10
55.56306, 160, 10
55.56306, 170, 10
55.56306, 180, 10
55.56306, 190, 10
55.56306, 200, 10
55.56306, 210, 10
55.56306, 220, 10
55.56306, 230, 10
55.56306, 240, 10
55.56306, 250, 10
55.56306, 260, 10
55.56306, 270, 10
55.56306, 280, 10
55.56306, 290, 10
55.56306, 300, 10
55.56306, 310, 10
55.56306, 320, 10
55.56306, 330, 10
55.56306, 340, 10
55.56306, 350, 10
56.06374, 0, 10
56.06374, 10, 10
56.06374, 20, 10
56.06374, 30, 10
56.06374, 40, 10
56.06374, 50, 10
56.06374, 60, 10
56.06374, 70, 10
56.06374, 80, 10
56.06374, 90, 10
56.06374, 100, 10
56.06374, 110, 10
56.06374, 120, 10
56.06374, 130, 10
56.06374, 140, 10
56.06374, 150, 10
56.06374, 160, 10
56.06374, 170, 10
56.06374, 180, 10
56.06374, 190, 10
56.06374, 200, 10
56.06374, 210, 10
56.06374, 220, 10
56.06374, 230, 10
56.06374, 240, 10
56.06374, 250, 10
56.06374, 260, 10
56.06374, 270, 10
56.06374, 280, 10
56.06374, 290, 10
56.06374, 300, 10
56.06374, 310, 10
56.06374, 320, 10
56.06374, 330, 10
56.06374, 340, 10
56.06374, 350, 10
56.56406, 0, 10
56.56406, 10, 10
56.56406, 20, 10
56.56406, 30, 10
56.56406, 40, 10
56.56406, 50, 10
56.56406, 60, 10
56.56406, 70, 10
56.56406, 80, 10
56.56406, 90, 10
56.56406, 100, 10
56.56406, 110, 10
56.56406, 120, 10
56.56406, 130, 10
56.56406, 140, 10
56.56406, 150, 10
56.56406, 160, 10
56.56406, 170, 10
56.56406, 180, 10
56.56406, 190, 10
56.56406, 200, 10
56.56406, 210, 10
56.56406, 220, 10
56.56406, 230, 10
56.56406, 240, 10
56.56406, 250, 10
56.56406, 260, 10
56.56406, 270, 10
56.56406, 280, 10
56.56406, 290, 10
56.56406, 300, 10
56.56406, 310, 10
56.56406, 320, 10
56.56406, 330, 10
56.56406, 340, 10
56.56406, 350, 10
57.06485, 0, 10
57.06485, 10, 10
57.06485, 20, 10
57.06485, 30, 10
57.06485, 40, 10
57.06485, 50, 10
57.06485, 60, 10
57.06485, 70, 10
57.06485, 80, 10
57.06485, 90, 10
57.06485, 100, 10
57.06485, 110, 10
57.06485, 120, 10
57.06485, 130, 10
57.06485, 140, 10
57.06485, 150, 10
57.06485, 160, 10
57.06485, 170, 10
57.06485, 180, 10
57.06485, 190, 10
57.06485, 200, 10
57.06485, 210, 10
57.06485, 220, 10
57.06485, 230, 10
57.06485, 240, 10
57.06485, 250, 10
57.06485, 260, 10
57.06485, 270, 10
57.06485, 280, 10
57.06485, 290, 10
57.06485, 300, 10
57.06485, 310, 10
57.06485, 320, 10
57.06485, 330, 10
57.06485, 340, 10
57.06485, 350, 10
57.56517, 0, 10
57.56517, 10, 10
57.56517, 20, 10
57.56517, 30, 10
57.56517, 40, 10
57.56517, 50, 10
57.56517, 60, 10
57.56517, 70, 10
57.56517, 80, 10
57.56517, 90, 10
57.56517, 100, 10
57.56517, 110, 10
57.56517, 120, 10
57.56517, 130, 10
57.56517, 140, 10
57.56517, 150, 10
57.56517, 160, 10
57.56517, 170, 10
57.56517, 180, 10
57.56517, 190, 10
57.56517, 200, 10
57.56517, 210, 10
57.56517, 220, 10
57.56517, 230, 10
57.56517, 240, 10
57.56517, 250, 10
57.56517, 260, 10
57.56517, 270, 10
57.56517, 280, 10
57.56517, 290, 10
57.56517, 300, 10
57.56517, 310, 10
57.56517, 320, 10
57.56517, 330, 10
57.56517, 340, 10
57.56517, 350, 10
58.06575, 0, 10
58.06575, 10, 10
58.06575, 20, 10
58.06575, 30, 10
58.06575, 40, 10
58.06575, 50, 10
58.06575, 60, 10
58.06575, 70, 10
58.06575, 80, 10
58.06575, 90, 10
58.06575, 100, 10
58.06575, 110, 10
58.06575, 120, 10
58.06575, 130, 10
58.06575, 140, 10
58.06575, 150, 10
58.06575, 160, 10
58.06575, 170, 10
58.06575, 180, 10
58.06575, 190, 10
58.06575, 200, 10
58.06575, 210, 10
58.06575, 220, 10
58.06575, 230, 10
58.06575, 240, 10
58.06575, 250, 10
58.06575, 260, 10
58.06575, 270, 10
58.06575, 280, 10
58.06575, 290, 10
58.06575, 300, 10
58.06575, 310, 10
58.06575, 320, 10
58.06575, 330, 10
58.06575, 340, 10
58.06575, 350, 10
58.56576, 0, 10
58.56576, 10, 10
58.56576, 20, 10
58.56576, 30, 10
58.56576, 40, 10
58.56576, 50, 10
58.56576, 60, 10
58.56576, 70, 10
58.56576, 80, 10
58.56576, 90, 10
58.56576, 100, 10
58.56576, 110, 10
58.56576, 120, 10
58.56576, 130, 10
58.56576, 140, 10
58.56576, 150, 10
58.56576, 160, 10
58.56576, 170, 10
58.56576, 180, 10
58.56576, 190, 10
58.56576, 200, 10
58.56576, 210, 10
58.56576, 220, 10
58.56576, 230, 10
58.56576, 240, 10
58.56576, 250, 10
58.56576, 260, 10
58.56576, 270, 10
58.56576, 280, 10
58.56576, 290, 10
58.56576, 300, 10
58.56576, 310, 10
58.56576, 320, 10
58.56576, 330, 10
58.56576, 340, 10
58.56576, 350, 10
59.06622, 0, 10
59.06622, 10, 10
59.06622, 20, 10
59.06622, 30, 10
59.06622, 40, 10
59.06622, 50, 10
59.06622, 60, 10
59.06622, 70, 10
59.06622, 80, 10
59.06622, 90, 10
59.06622, 100, 10
59.06622, 110, 10
59.06622, 120, 10
59.06622, 130, 10
59.06622, 140, 10
59.06622, 150, 10
59.06622, 160, 10
59.06622, 170, 10
59.06622, 180, 10
59.06622, 190, 10
59.06622, 200, 10
59.06622, 210, 10
59.06622, 220, 10
59.06622, 230, 10
59.06622, 240, 10
59.06622, 250, 10
59.06622, 260, 10
59.06622, 270, 10
59.06622, 280, 10
59.06622, 290, 10
59.06622, 300, 10
59.06622, 310, 10
59.06622, 320, 10
59.06622, 330, 10
59.06622, 340, 10
59.06622, 350, 10
59.5671, 0, 10
59.5671, 10, 10
59.5671, 20, 10
59.5671, 30, 10
59.5671, 40, 10
59.5671, 50, 10
59.5671, 60, 10
59.5671, 70, 10
59.5671, 80, 10
59.5671, 90, 10
59.5671, 100, 10
59.5671, 110, 10
59.5671, 120, 10
59.5671, 130, 10
59.5671, 140, 10
59.5671, 150, 10
59.5671, 160, 10
59.5671, 170, 10
59.5671, 180, 10
59.5671, 190, 10
59.5671, 200, 10
59.5671, 210, 10
59.5671, 220, 10
59.5671, 230, 10
59.5671, 240, 10
59.5671, 250, 10
59.5671, 260, 10
59.5671, 270, 10
59.5671, 280, 10
59.5671, 290, 10
59.5671, 300, 10
59.5671, 310, 10
59.5671, 320, 10
59.5671, 330, 10
59.5671, 340, 10
59.5671, 350, 10
60.06764, 0, 10
60.06764, 10, 10
60.06764, 20, 10
60.06764, 30, 10
60.06764, 40, 10
60.06764, 50, 10
60.06764, 60, 10
60.06764, 70, 10
60.06764, 80, 10
60.06764, 90, 10
60.06764, 100, 10
60.06764, 110, 10
60.06764, 120, 10
60.06764, 130, 10
60.06764, 140, 10
60.06764, 150, 10
60.06764, 160, 10
60.06764, 170, 10
60.06764, 180, 10
60.06764, 190, 10
60.06764, 200, 10
60.06764, 210, 10
60.06764, 220, 10
60.06764, 230, 10
60.06764, 240, 10
60.06764, 250, 10
60.06764, 260, 10
60.06764, 270, 10
60.06764, 280, 10
60.06764, 290, 10
60.06764, 300, 10
60.06764, 310, 10
60.06764, 320, 10
60.06764, 330, 10
60.06764, 340, 10
60.06764, 350, 10
60.56863, 0, 10
60.56863, 10, 10
60.56863, 20, 10
60.56863, 30, 10
60.56863, 40, 10
60.56863, 50, 10
60.56863, 60, 10
60.56863, 70, 10
60.56863, 80, 10
60.56863, 90, 10
60.56863, 100, 10
60.56863, 110, 10
60.56863, 120, 10
60.56863, 130, 10
60.56863, 140, 10
60.56863, 150, 10
60.56863, 160, 10
60.56863, 170, 10
60.56863, 180, 10
60.56863, 190, 10
60.56863, 200, 10
60.56863, 210, 10
60.56863, 220, 10
60.56863, 230, 10
60.56863, 240, 10
60.56863, 250, 10
60.56863, 260, 10
60.56863, 270, 10
60.56863, 280, 10
60.56863, 290, 10
60.56863, 300, 10
60.56863, 310, 10
60.56863, 320, 10
60.56863, 330, 10
60.56863, 340, 10
60.56863, 350, 10
61.06919, 0, 10
61.06919, 10, 10
61.06919, 20, 10
61.06919, 30, 10
61.06919, 40, 10
61.06919, 50, 10
61.06919, 60, 10
61.06919, 70, 10
61.06919, 80, 10
61.06919, 90, 10
61.06919, 100, 10
61.06919, 110, 10
61.06919, 120, 10
61.06919, 130, 10
61.06919, 140, 10
61.06919, 150, 10
61.06919, 160, 10
61.06919, 170, 10
61.06919, 180, 10
61.06919, 190, 10
61.06919, 200, 10
61.06919, 210, 10
61.06919, 220, 10
61.06919, 230, 10
61.06919, 240, 10
61.06919, 250, 10
61.06919, 260, 10
61.06919, 270, 10
61.06919, 280, 10
61.06919, 290, 10
61.06919, 300, 10
61.06919, 310, 10
61.06919, 320, 10
61.06919, 330, 10
61.06919, 340, 10
61.06919, 350, 10
61.57025, 0, 10
61.57025, 10, 10
61.57025, 20, 10
61.57025, 30, 10
61.57025, 40, 10
61.57025, 50, 10
61.57025, 60, 10
61.57025, 70, 10
61.57025, 80, 10
61.57025, 90, 10
61.57025, 100, 10
61.57025, 110, 10
61.57025, 120, 10
61.57025, 130, 10
61.57025, 140, 10
61.57025, 150, 10
61.57025, 160, 10
61.57025, 170, 10
61.57025, 180, 10
61.57025, 190, 10
61.57025, 200, 10
61.57025, 210, 10
61.57025, 220, 10
61.57025, 230, 10
61.57025, 240, 10
61.57025, 250, 10
61.57025, 260, 10
61.57025, 270, 10
61.57025, 280, 10
61.57025, 290, 10
61.57025, 300, 10
61.57025, 310, 10
61.57025, 320, 10
61.57025, 330, 10
61.57025, 340, 10
61.57025, 350, 10
62.24857, 0, 10
62.24857, 10, 10
62.24857, 20, 10
62.24857, 30, 10
62.24857, 40, 10
62.24857, 50, 10
62.24857, 60, 10
62.24857, 70, 10
62.24857, 80, 10
62.24857, 90, 10
62.24857, 100, 10
62.24857, 110, 10
62.24857, 120, 10
62.24857, 130, 10
62.24857, 140, 10
62.24857, 150, 10
62.24857, 160, 10
62.24857, 170, 10
62.24857, 180, 10
62.24857, 190, 10
62.24857, 200, 10
62.24857, 210, 10
62.24857, 220, 10
62.24857, 230, 10
62.24857, 240, 10
62.24857, 250, 10
62.24857, 260, 10
62.24857, 270, 10
62.24857, 280, 10
62.24857, 290, 10
62.24857, 300, 10
62.24857, 310, 10
62.24857, 320, 10
62.24857, 330, 10
62.24857, 340, 10
62.24857, 350, 10
62.74937, 0, 10
62.74937, 10, 10
62.74937, 20, 10
62.74937, 30, 10
62.74937, 40, 10
62.74937, 50, 10
62.74937, 60, 10
62.74937, 70, 10
62.74937, 80, 10
62.74937, 90, 10
62.74937, 100, 10
62.74937, 110, 10
62.74937, 120, 10
62.74937, 130, 10
62.74937, 140, 10
62.74937, 150, 10
62.74937, 160, 10
62.74937, 170, 10
62.74937, 180, 10
62.74937, 190, 10
62.74937, 200, 10
62.74937, 210, 10
62.74937, 220, 10
62.74937, 230, 10
62.74937, 240, 10
62.74937, 250, 10
62.74937, 260, 10
62.74937, 270, 10
62.74937, 280, 10
62.74937, 290, 10
62.74937, 300, 10
62.74937, 310, 10
62.74937, 320, 10
62.74937, 330, 10
62.74937, 340, 10
62.74937, 350, 10
63.24967, 0, 10
63.24967, 10, 10
63.24967, 20, 10
63.24967, 30, 10
63.24967, 40, 10
63.24967, 50, 10
63.24967, 60, 10
63.24967, 70, 10
63.24967, 80, 10
63.24967, 90, 10
63.24967, 100, 10
63.24967, 110, 10
63.24967, 120, 10
63.24967, 130, 10
63.24967, 140, 10
63.24967, 150, 10
63.24967, 160, 10
63.24967, 170, 10
63.24967, 180, 10
63.24967, 190, 10
63.24967, 200, 10
63.24967, 210, 10
63.24967, 220, 10
63.24967, 230, 10
63.24967, 240, 10
63.24967, 250, 10
63.24967, 260, 10
63.24967, 270, 10
63.24967, 280, 10
63.24967, 290, 10
63.24967, 300, 10
63.24967, 310, 10
63.24967, 320, 10
63.24967, 330, 10
63.24967, 340, 10
63.24967, 350, 10
63.75022, 0, 10
63.75022, 10, 10
63.75022, 20, 10
63.75022, 30, 10
63.75022, 40, 10
63.75022, 50, 10
63.75022, 60, 10
63.75022, 70, 10
63.75022, 80, 10
63.75022, 90, 10
63.75022, 100, 10
63.75022, 110, 10
63.75022, 120, 10
63.75022, 130, 10
63.75022, 140, 10
63.75022, 150, 10
63.75022, 160, 10
63.75022, 170, 10
63.75022, 180, 10
63.75022, 190, 10
63.75022, 200, 10
63.75022, 210, 10
63.75022, 220, 10
63.75022, 230, 10
63.75022, 240, 10
63.75022, 250, 10
63.75022, 260, 10
63.75022, 270, 10
63.75022, 280, 10
63.75022, 290, 10
63.75022, 300, 10
63.75022, 310, 10
63.75022, 320, 10
63.75022, 330, 10
63.75022, 340, 10
63.75022, 350, 10
64.25163, 0, 10
64.25163, 10, 10
64.25163, 20, 10
64.25163, 30, 10
64.25163, 40, 10
64.25163, 50, 10
64.25163, 60, 10
64.25163, 70, 10
64.25163, 80, 10
64.25163, 90, 10
64.25163, 100, 10
64.25163, 110, 10
64.25163, 120, 10
64.25163, 130, 10
64.25163, 140, 10
64.25163, 150, 10
64.25163, 160, 10
64.25163, 170, 10
64.25163, 180, 10
64.25163, 190, 10
64.25163, 200, 10
64.25163, 210, 10
64.25163, 220, 10
64.25163, 230, 10
64.25163, 240, 10
64.25163, 250, 10
64.25163, 260, 10
64.25163, 270, 10
64.25163, 280, 10
64.25163, 290, 10
64.25163, 300, 10
64.25163, 310, 10
64.25163, 320, 10
