Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1690899091.9195752,17532,1690899091,919498966,world,3.5748257637023926,3.7358133792877197,0.29126203060150146,0.0049210586585104465,0.001591903273947537,-0.021812915802001953,-0.9997487664222717
1690899091.9295433,17533,1690899091,929483376,world,3.5745749473571777,3.7357864379882812,0.2912999093532562,0.004546250682324171,0.001222982071340084,-0.020794229581952095,-0.9997727274894714
1690899091.9395437,17534,1690899091,939481057,world,3.574345111846924,3.735745906829834,0.29142019152641296,0.004805369768291712,0.00034419301664456725,-0.020331453531980515,-0.9997816681861877
1690899091.949582,17535,1690899091,949496781,world,3.5741705894470215,3.7355940341949463,0.2914597988128662,0.004523353651165962,-0.0005702049238607287,-0.020073214545845985,-0.9997881054878235
1690899091.9595542,17536,1690899091,959487884,world,3.573931932449341,3.7353851795196533,0.2916484475135803,0.004394289571791887,0.0009932497050613165,-0.019252780824899673,-0.9998044967651367
1690899091.9695427,17537,1690899091,969485507,world,3.5746493339538574,3.735400676727295,0.2910768687725067,0.003962282091379166,-0.014656148850917816,-0.01769031397998333,-0.999728262424469
1690899091.9795482,17538,1690899091,979484929,world,3.573476552963257,3.735229015350342,0.2919808328151703,0.004800674971193075,0.0019074041629210114,-0.018761176615953445,-0.9998106956481934
1690899091.9895854,17539,1690899091,989504429,world,3.574215888977051,3.7354164123535156,0.2915439307689667,0.0030673604924231768,-0.014989245682954788,-0.017209410667419434,-0.9997348189353943
1690899091.9995644,17540,1690899091,999478795,world,3.5743603706359863,3.7352585792541504,0.29148152470588684,0.0032484023831784725,-0.016401922330260277,-0.02000344917178154,-0.9996601343154907
1690899092.009565,17541,1690899092,9487514,world,3.5736074447631836,3.7351932525634766,0.2920560836791992,0.004521622322499752,-0.013508365489542484,-0.014897548593580723,-0.9997875690460205
1690899092.0196013,17542,1690899092,19505243,world,3.573430061340332,3.735197067260742,0.2922717034816742,0.0030771209858357906,-0.015505743212997913,-0.016551796346902847,-0.9997380375862122
1690899092.0296314,17543,1690899092,29523059,world,3.5731794834136963,3.735278844833374,0.2924266457557678,0.002683580620214343,-0.01652521640062332,-0.01834500953555107,-0.9996916055679321
1690899092.0395446,17544,1690899092,39484141,world,3.5729236602783203,3.735131025314331,0.29266810417175293,0.003138295840471983,-0.016307232901453972,-0.017813371494412422,-0.9997034072875977
1690899092.0496058,17545,1690899092,49504410,world,3.5728328227996826,3.7349634170532227,0.2929542660713196,0.004050623159855604,-0.015892179682850838,-0.016753870993852615,-0.9997251629829407
1690899092.0595987,17546,1690899092,59499477,world,3.572479009628296,3.7348318099975586,0.2931656539440155,0.004689556080847979,-0.015640972182154655,-0.015498032793402672,-0.999746561050415
1690899092.0695508,17547,1690899092,69486494,world,3.5722641944885254,3.7347748279571533,0.29344508051872253,0.0048985555768013,-0.016034213826060295,-0.015264731831848621,-0.9997429847717285
1690899092.0795996,17548,1690899092,79515274,world,3.571990489959717,3.734663486480713,0.29363882541656494,0.005714512895792723,-0.014771148562431335,-0.01563476026058197,-0.999752402305603
1690899092.0896313,17549,1690899092,89507338,world,3.571800947189331,3.7346086502075195,0.2939370572566986,0.0060797519981861115,-0.01499415934085846,-0.015551806427538395,-0.999748170375824
1690899092.0995872,17550,1690899092,99504260,world,3.5716660022735596,3.7345211505889893,0.2943090796470642,0.006515164859592915,-0.015076303854584694,-0.0161991398781538,-0.9997339844703674
1690899092.1095657,17551,1690899092,109489497,world,3.5711162090301514,3.734614133834839,0.29456445574760437,0.007420883048325777,-0.009806510992348194,-0.01669199764728546,-0.9997850656509399
1690899092.1195693,17552,1690899092,119491398,world,3.5708110332489014,3.734545946121216,0.2949027717113495,0.007556297816336155,-0.008745633065700531,-0.016506141051650047,-0.999796986579895
1690899092.1295598,17553,1690899092,129491961,world,3.57102108001709,3.7344913482666016,0.2949749827384949,0.007345407269895077,-0.014062370173633099,-0.016524052247405052,-0.9997376799583435
1690899092.1395066,17554,1690899092,139456311,world,3.5703909397125244,3.7343976497650146,0.2955467998981476,0.00858457200229168,-0.009833350777626038,-0.015145895071327686,-0.9998001456260681
1690899092.1497054,17555,1690899092,149543500,world,3.5706684589385986,3.7344367504119873,0.29573899507522583,0.007220846135169268,-0.01772911287844181,-0.013996160589158535,-0.9997187852859497
1690899092.1596003,17556,1690899092,159502146,world,3.569500207901001,3.73412823677063,0.29657331109046936,0.009571806527674198,-0.002586741466075182,-0.014665478840470314,-0.9998432993888855
1690899092.1695414,17557,1690899092,169486271,world,3.5692529678344727,3.7343664169311523,0.2967294752597809,0.008478510193526745,-0.002992248861119151,-0.014635263942182064,-0.9998524785041809
1690899092.1795392,17558,1690899092,179483470,world,3.5690932273864746,3.7340614795684814,0.2971857786178589,0.009598768316209316,-0.0023691693786531687,-0.014489982277154922,-0.9998462200164795
1690899092.1895645,17559,1690899092,189488044,world,3.5688958168029785,3.734020471572876,0.29749926924705505,0.010003417730331421,-0.0021581437904387712,-0.014168438501656055,-0.9998473525047302
1690899092.199559,17560,1690899092,199487801,world,3.5687665939331055,3.734022378921509,0.29773983359336853,0.00970758032053709,-0.0035736376885324717,-0.015246526338160038,-0.9998303055763245
1690899092.2095547,17561,1690899092,209482765,world,3.5685198307037354,3.7340164184570312,0.2980005145072937,0.009729276411235332,-0.003758868435397744,-0.014700012281537056,-0.9998375773429871
1690899092.2195837,17562,1690899092,219498516,world,3.5689451694488525,3.734316110610962,0.2972520887851715,0.006464287173002958,-0.0133065115660429,-0.016597462818026543,-0.9997528195381165
1690899092.2295592,17563,1690899092,229486318,world,3.5680623054504395,3.7339251041412354,0.2985399663448334,0.009705610573291779,-0.002655824413523078,-0.014437749981880188,-0.9998452067375183
1690899092.2394896,17564,1690899092,239440638,world,3.5678887367248535,3.734191656112671,0.2985067367553711,0.006942134816199541,-0.0031028366647660732,-0.015306834131479263,-0.9998540282249451
1690899092.249575,17565,1690899092,249496753,world,3.568378448486328,3.7342748641967773,0.2984045445919037,0.007957893423736095,-0.012307948432862759,-0.014703894965350628,-0.999784529209137
1690899092.259591,17566,1690899092,259497257,world,3.5676488876342773,3.7341809272766113,0.2989445626735687,0.007456175051629543,-0.005717689171433449,-0.014656580984592438,-0.999848484992981
1690899092.2695377,17567,1690899092,269482078,world,3.5673165321350098,3.734116792678833,0.2993103563785553,0.007864747196435928,-0.004580438602715731,-0.013800544664263725,-0.9998634457588196
